Pattern,Repository Name,Description,Stars,Forks,created_year,updated_year,Contributors,URL
Abstract Factory,DesignPatterns,"Creational Design Patterns (Factory, Abstract Factory , Singleton , Builder, Prototype)",0,0,2022,2022,1,https://github.com/shari06/DesignPatterns
Abstract Factory,DesignPatterns,"My templates for Abstract Factory, Adapter, Composite, Command, State",0,0,2018,2018,1,https://github.com/Kropisha/DesignPatterns
Abstract Factory,AppAbstractFactory,Estudos relacionados a C# - Design Patterns: (Abstract Factory Pattern). Projeto Console Application ,0,0,2021,2021,1,https://github.com/JTBCode86/AppAbstractFactory
Abstract Factory,ABAP-Abstract-Factory-Design-Pattern-Template,Basic Template of Abstract Factory Design Pattern in ABAP,0,0,2021,2021,1,https://github.com/aufaraditya/ABAP-Abstract-Factory-Design-Pattern-Template
Abstract Factory,design-patterns-abstract-factory-example,This application contains an example of design pattern abstract factory,0,0,2020,2020,0,https://github.com/guilhermerm-dev/design-patterns-abstract-factory-example
Abstract Factory,abstract_factory_design_pattern_flutter,Abstract Factory Creational Design Pattern in Flutter 19 June 2023,0,0,2023,2025,1,https://github.com/MuhammadBilalAkbar/abstract_factory_design_pattern_flutter
Abstract Factory,abstract-factory-conceptual-example,A conceptual example for abstract factory design pattern | Next.js - TypeScript,0,0,2022,2022,1,https://github.com/muhammedkurtulus/abstract-factory-conceptual-example
Abstract Factory,abstract-factory-design-pattern,This project implements a use case of Abstract Factory Design Pattern.,0,0,2024,2024,1,https://github.com/GabrielBortolote/abstract-factory-design-pattern
Abstract Factory,AbstractFactory,"Um exemplo da implementação do Design Pattern Abstract Factory em .net Core 3.1, simulando uma implementação de AutoSocorro, com veículos e guinchos",0,0,2021,2021,1,https://github.com/rafaelraah/AbstractFactory
Abstract Factory,design_patterns,"for techtalk - singleton, factory, abstract factory",0,0,2017,2017,0,https://github.com/jahre/design_patterns
Abstract Factory,Design-Patterns,Singleton; Factory /Abstract Factory; Builder; Repository,0,0,2019,2019,1,https://github.com/chjoaquim/Design-Patterns
Abstract Factory,DesignPatternsAbstractFactoryHandsOn,,0,0,2022,2022,1,https://github.com/kumarij701/DesignPatternsAbstractFactoryHandsOn
Abstract Factory,DesignPatterns,An abstract factory which handles a UML class GroceryProductFactory based,0,0,2024,2024,2,https://github.com/dotMoh/DesignPatterns
Abstract Factory,Humber-Design-Pattern-c-Sharp-Lab3-and-Lab4,"Humber College North campus, Abstract Factory Design Pattern and  Decorator Design Pattern in C#",0,0,2025,2025,1,https://github.com/Gurjit211/Humber-Design-Pattern-c-Sharp-Lab3-and-Lab4
Abstract Factory,abstract-factory-java,Projeto desenvolvido para exemplificar a implementação do Design Pattern Abstract Factory em Java. ,0,0,2023,2023,1,https://github.com/gabsgc/abstract-factory-java
Abstract Factory,design-patterns-abstract-factory,Padrão de Projeto - Abstract Factory,0,0,2019,2019,1,https://github.com/kevinPugliese/design-patterns-abstract-factory
Abstract Factory,ShapeColorAbstractFactory,Testing out Abstract Factory Design Pattern by creating shapes with different colors,0,0,2019,2020,0,https://github.com/akhidrb/ShapeColorAbstractFactory
Abstract Factory,DesignPattern-AbstractFactory,"This repository showcases implementations of the Abstract Factory design pattern across multiple programming languages such as C#, Python, JavaScript, Visual Basic, and F#. Each example highlights how to create families of related objects without specifying their concrete classes, providing a clear reference for understanding this design pattern.",0,0,2024,2024,1,https://github.com/MansourJouya/DesignPattern-AbstractFactory
Abstract Factory,CGW_.NET_DesignPatterns,"Design Patterns (Abstract Factory, Command, Facade, Double-checked locking)",0,0,2024,2024,1,https://github.com/DianaDykoon/CGW_.NET_DesignPatterns
Abstract Factory,Abstract_Factory,"This repo is for starting to study design patterns in python, specifically the ""Abstract Factory""",0,0,2024,2024,1,https://github.com/D4R102004/Abstract_Factory
Abstract Factory,AbstractFactoryPattern,Abstract Factory is a creational design pattern that lets you produce families of related objects without specifying their concrete classes. Example in C#,0,0,2021,2021,0,https://github.com/paologregorat/AbstractFactoryPattern
Abstract Factory,Abstract-Factory-Design-Pattern,car factory and engine factory has implemented through abstract factory design pattern.,0,0,2023,2023,1,https://github.com/Mechatron00/Abstract-Factory-Design-Pattern
Abstract Factory,UnluckyDraw,Train Abstract Factory Design Pattern by developing this game.,0,0,2019,2019,1,https://github.com/nonnarat21/UnluckyDraw
Abstract Factory,INF4067_TP1,Design pattern : patron de construction ( Factory and Abstract Factory),0,0,2023,2023,1,https://github.com/ousmanelagrange/INF4067_TP1
Abstract Factory,demonstracao_abstract_factory,Código de exemplo utilizado na apresentação do Seminário sobre o Design Pattern: Abstract Factory,0,0,2024,2024,1,https://github.com/GiovaneGrandi/demonstracao_abstract_factory
Abstract Factory,CreationalDesignPatterns,"Singleton, Prototype, Factory, Abstract Factory, Builder",0,0,2020,2021,1,https://github.com/bozburak/CreationalDesignPatterns
Abstract Factory,SpaceInvaders,Space Invaders game using the abstract factory design pattern,0,0,2023,2023,1,https://github.com/daerbevoli/SpaceInvaders
Abstract Factory,Banking-App,Banking Application with Abstract Factory and Composite design pattern,0,0,2023,2023,2,https://github.com/ilaydaozel/Banking-App
Abstract Factory,tutorial-4,Creational Design Pattern: Abstract Factory Pattern and Singleton Pattern.,0,0,2023,2024,2,https://github.com/CSUI-Adpro/tutorial-4
Abstract Factory,FactoryMethodDesignPattern,Applying the abstract factory design pattern on Car famillies ,0,0,2023,2023,1,https://github.com/yacinediaf/FactoryMethodDesignPattern
Abstract Factory,UG-factories-cs,"Design Patterns homework: Simple factory, Factory method, Abstract factory",0,0,2021,2021,1,https://github.com/mrybarczyk/UG-factories-cs
Abstract Factory,factory_dp_typescript,Factory method and Abstract Factory Design Patterns in TypeScript,0,0,2020,2020,1,https://github.com/edkaresli/factory_dp_typescript
Abstract Factory,AFDMR,this is about abstract factory design pattern in python,0,0,2024,2024,1,https://github.com/NaveedAzizi/AFDMR
Abstract Factory,AbstractFactoryPatternWithDI,"Implement abstract factory example in ""http://www.dotnet-tricks.com/Tutorial/designpatterns/4EJN020613-Abstract-Factory-Design-Pattern---C"" with dependency injection",0,0,2013,2013,0,https://github.com/mahiar/AbstractFactoryPatternWithDI
Abstract Factory,JavaDesignPattern,"Java project on design patterns (Abstract Factory, Decorator, Facade)",0,0,2020,2020,1,https://github.com/27maxou27/JavaDesignPattern
Abstract Factory,CreationalDesignPatternsComparison,"Comparison of Abstract Factory, Builder and Prototype design patterns",0,0,2020,2020,1,https://github.com/Pokoi/CreationalDesignPatternsComparison
Abstract Factory,DesignPatterns,"Pizza restaurant dealer applying Factory, Abstract Factory, Builder and Singleton patterns ",0,0,2024,2024,1,https://github.com/ivetmompin/DesignPatterns
Abstract Factory,Design-Patterns,"Decorator, adapter, prototype, factory method, abstract factory",0,0,2017,2017,1,https://github.com/omarushchak/Design-Patterns
Abstract Factory,abstract-factory-design-pattern,This repository is dedicated to exploring and analyzing the Abstract Factory design pattern,0,0,2024,2024,1,https://github.com/BrunoCiprianoDev/abstract-factory-design-pattern
Abstract Factory,Abstract-factory-Design-pattern-,this is a small example for Abstract factory Design pattern  done by me ,0,0,2024,2024,1,https://github.com/DragosBobo/Abstract-factory-Design-pattern-
Abstract Factory,Abstract-Factory-Design-Pattern,"Contains a c# implementation of the Abstract Factory ""Gang of Four"" design pattern.",0,0,2016,2016,1,https://github.com/adrobson/Abstract-Factory-Design-Pattern
Abstract Factory,Abstract-Factory-Design-Pattern,Thsi repo contains the example code for Abstract factory design pattern in JAVA,0,0,2023,2023,1,https://github.com/samarth36483/Abstract-Factory-Design-Pattern
Abstract Factory,HomeTask11-designPatternsAbstractFactory,,0,0,2018,2018,1,https://github.com/vryakala/HomeTask11-designPatternsAbstractFactory
Abstract Factory,2018-03-13-abstract-factory,Sample code for the Melbourne C++ Meetup's Software Design Patterns talks,0,0,2018,2018,2,https://github.com/melbourne-cpp/2018-03-13-abstract-factory
Abstract Factory,Design_Patterns_Abstract_Factory,,0,0,2020,2020,1,https://github.com/formelaanna/Design_Patterns_Abstract_Factory
Abstract Factory,AbstractFactory.DesignPattern,Abstract Factory is a creational design pattern that allows a client to use abstract classes instead of concrete classes to create families of objects.,0,0,2024,2024,1,https://github.com/hcostapuc/AbstractFactory.DesignPattern
Abstract Factory,design-patterns-abstract-factory,,0,0,2019,2019,1,https://github.com/miroshkin/design-patterns-abstract-factory
Abstract Factory,design-patterns-abstract-factory,,0,0,2022,2023,1,https://github.com/Henderson-da-rocha-porfirio/design-patterns-abstract-factory
Abstract Factory,design-patterns-abstract-factory,,0,0,2021,2021,1,https://github.com/cristianpp/design-patterns-abstract-factory
Abstract Factory,Design_Patterns_Abstract_Factory,,0,0,2022,2022,1,https://github.com/emanuelpms/Design_Patterns_Abstract_Factory
Abstract Factory,design-patterns-abstract-factory,,0,0,2021,2021,1,https://github.com/patrickAbarbosa/design-patterns-abstract-factory
Abstract Factory,DesignPatternsCSharp,"Example of Builder, Abstract Factory, Visitor and Prototype in iterative steps",0,1,2014,2014,0,https://github.com/paumayr/DesignPatternsCSharp
Abstract Factory,Hosting_AbstractFactory_Java,"This is an example of the implementation of a design pattern Abstract Factory on the programing language Java.☕, for a hosting company packages.",0,0,2019,2019,1,https://github.com/victorolave/Hosting_AbstractFactory_Java
Abstract Factory,abstract-factory-design-patterns,,0,0,2021,2021,1,https://github.com/Software-Engineering-Lab-SUT/abstract-factory-design-patterns
Abstract Factory,design-patterns-abstract-factory,,0,0,2017,2017,1,https://github.com/sandy3ind/design-patterns-abstract-factory
Abstract Factory,Design-Patterns-Abstract-Factory,Showing an example of an abstract factory,0,0,2018,2018,1,https://github.com/dstorrence/Design-Patterns-Abstract-Factory
Abstract Factory,Design-Patterns-Abstract-Factory,,0,0,2022,2022,1,https://github.com/juntyme/Design-Patterns-Abstract-Factory
Abstract Factory,Design-Patterns-Abstract-Factory,,0,0,2023,2023,1,https://github.com/roman-lehendzevych-vitech/Design-Patterns-Abstract-Factory
Abstract Factory,DifferenceDesignPatterns,"Abstract factory, Factory Method and Template Method",0,0,2025,2025,1,https://github.com/m-granback/DifferenceDesignPatterns
Abstract Factory,abstract-factory-design-patterns,,0,0,2021,2021,1,https://github.com/Zemiro014/abstract-factory-design-patterns
Abstract Factory,Design-Patterns--Abstract-Factory,,0,0,2024,2024,1,https://github.com/GenadyT/Design-Patterns--Abstract-Factory
Abstract Factory,Abstract-Factory-Design-Pattern,This is a sample C# console application project to demonstrate Abstract factory design pattern.,0,0,2019,2019,1,https://github.com/jjeffrin/Abstract-Factory-Design-Pattern
Abstract Factory,creational-design-patterns,Singleton - Prototype - Builder - Abstract Factory - Factory Method,0,0,2024,2024,1,https://github.com/mainProgram/creational-design-patterns
Abstract Factory,design_pattern_abstract_factory,"Develop a system that uses the pattern given in class. ""Abstract Factory"" design pattern.",0,0,2021,2022,1,https://github.com/sc0v0ne/design_pattern_abstract_factory
Abstract Factory,Lab1_DesignPatterns,"An implementation of the abstract factory, bridge and proxy design patterns",0,0,2019,2019,1,https://github.com/MartinFarrell24/Lab1_DesignPatterns
Abstract Factory,Abstract-Factory-Design-Pattern-Example,A small sample project I made to learn the Abstract Factory design pattern.,0,0,2024,2024,1,https://github.com/furkanBilici/Abstract-Factory-Design-Pattern-Example
Abstract Factory,decorator-singleton-abstract-factory-design-patterns,"An example of 3 design patterns in TS - decorator, singleton & abstract factory.",0,0,2022,2024,1,https://github.com/SpinachWings/decorator-singleton-abstract-factory-design-patterns
Abstract Factory,abstract-factory-pattern-application,Aplicação em console colocando em pratica o Design Pattern de Abstract Factory Method em C#,0,0,2021,2021,0,https://github.com/VictorMarri/abstract-factory-pattern-application
Abstract Factory,PizzaStore,Abstract Factory example as seen in head first Design Patterns,0,0,2015,2015,1,https://github.com/sdejonckheere/PizzaStore
Abstract Factory,Columbus-Sailing-Demo,"sailing game using strategy, abstract factory, singleton, & decorator design pattern",0,0,2018,2018,1,https://github.com/rsoliva/Columbus-Sailing-Demo
Abstract Factory,DesignPatterns_WordProcessorExercise,Application of Abstract Factory pattern in a Word Processor refactoring requirement,0,0,2016,2016,1,https://github.com/PDSW-ECI/DesignPatterns_WordProcessorExercise
Abstract Factory,MovieRental,Movie rental console app using the abstract factory design pattern.,0,0,2019,2019,1,https://github.com/SergeiOkon/MovieRental
Abstract Factory,ADTrees,Simple C# project using Visitor and Abstract Factory design patterns,0,0,2020,2020,1,https://github.com/Virus887/ADTrees
Abstract Factory,LiveStock-SE311,"Java based project using design patterns like abstract factory, observer",0,0,2019,2020,3,https://github.com/Mucante/LiveStock-SE311
Abstract Factory,fluentInt-abstractFry-prototype-introduction,"Introdução aos Design Patterns Fluent Interface, Abstract Factory e Prototype",0,0,2020,2023,1,https://github.com/lucasdebeterco/fluentInt-abstractFry-prototype-introduction
Abstract Factory,Solvd-Intern-Project-Homework19,"Design Pattern Factory,Abstract Factory,Builder,Listener and SOLID Principles",0,0,2023,2023,1,https://github.com/Emaya009/Solvd-Intern-Project-Homework19
Abstract Factory,AbtractFactory,API para exemplificação do funcionamento utilizando design pattern abstract factory,0,0,2023,2023,1,https://github.com/AlanEdward19/AbtractFactory
Abstract Factory,FactoryMethodDP,A demo project to explain the abstract factory design pattern,0,0,2023,2023,1,https://github.com/pjacquemin/FactoryMethodDP
Abstract Factory,Design-Patterns-Uppgift-2,"Inlämningsuppgift 2 av Design Patterns (Abstract Factory, Adapter, Facade, StateCommandMemento)",0,0,2022,2022,1,https://github.com/marcusnilss0n/Design-Patterns-Uppgift-2
